2000/1/1,0:0:0,21.82
2000/1/1,0:0:0,21.21
2000/1/1,0:0:0,22.26
2000/1/1,0:0:0,22.35
2000/1/1,0:0:0,22.17
2000/1/1,0:0:0,21.38
2000/1/1,0:0:0,22.35
2000/1/1,0:0:0,21.03
2000/1/1,0:0:0,22.35
2000/1/1,0:0:0,20.85
2000/1/1,0:0:0,21.73
2000/1/1,0:0:0,22.79
2000/1/1,0:0:0,22.08
2000/1/1,0:0:0,21.12
2000/1/1,0:0:0,22.17
2000/1/1,0:0:0,20.94
2000/1/1,0:0:0,21.12
2000/1/1,0:0:0,20.68
2000/1/1,0:0:0,20.59
2000/1/1,0:0:0,21.56
2000/1/1,0:0:0,20.85
2000/1/1,0:0:0,21.56
2000/1/1,0:0:0,20.42
2000/1/1,0:0:0,21.03
2000/1/1,0:0:0,21.12
2000/1/1,0:0:0,21.29
2000/1/1,0:0:0,20.59
2000/1/1,0:0:0,19.89
2000/1/1,0:0:0,19.63
2000/1/1,0:0:0,20.77
2000/1/1,0:0:0,21.64
2000/1/1,0:0:0,20.68
2000/1/1,0:0:0,20.50
2000/1/1,0:0:0,20.42
2000/1/1,0:0:0,19.37
2000/1/1,0:0:0,20.68
2000/1/1,0:0:0,19.89
2000/1/1,0:0:0,19.63
2000/1/1,0:0:0,19.98
2000/1/1,0:0:0,20.33
2000/1/1,0:0:0,20.42
2000/1/1,0:0:0,20.15
2000/1/1,0:0:0,19.80
2000/1/1,0:0:0,19.28
2000/1/1,0:0:0,20.07
2000/1/1,0:0:0,19.28
2000/1/1,0:0:0,19.10
2000/1/1,0:0:0,19.28
2000/1/1,0:0:0,20.59
2000/1/1,0:0:0,19.72
2000/1/1,0:0:0,21.03
2000/1/1,0:0:0,19.72
2000/1/1,0:0:0,20.24
2000/1/1,0:0:0,20.07
2000/1/1,0:0:0,21.21
2000/1/1,0:0:0,21.29
2000/1/1,0:0:0,20.94
2000/1/1,0:0:0,20.77
2000/1/1,0:0:0,20.77
2000/1/1,0:0:0,19.72
2000/1/1,0:0:0,20.15
2000/1/1,0:0:0,20.07
2000/1/1,0:0:0,19.98
2000/1/1,0:0:0,19.10
2000/1/1,0:0:0,19.02
2000/1/1,0:0:0,19.45
2000/1/1,0:0:0,18.58
2000/1/1,0:0:0,18.75
2000/1/1,0:0:0,19.02
2000/1/1,0:0:0,18.84
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,19.45
2000/1/1,0:0:0,19.54
2000/1/1,0:0:0,19.19
2000/1/1,0:0:0,18.93
2000/1/1,0:0:0,18.84
2000/1/1,0:0:0,19.10
2000/1/1,0:0:0,18.49
2000/1/1,0:0:0,17.79
2000/1/1,0:0:0,18.75
2000/1/1,0:0:0,18.14
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,18.32
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,17.79
2000/1/1,0:0:0,18.49
2000/1/1,0:0:0,19.19
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,18.67
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,19.02
2000/1/1,0:0:0,18.14
2000/1/1,0:0:0,18.49
2000/1/1,0:0:0,19.10
2000/1/1,0:0:0,18.58
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,18.49
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,18.32
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,18.32
2000/1/1,0:0:0,17.44
2000/1/1,0:0:0,17.18
2000/1/1,0:0:0,17.53
2000/1/1,0:0:0,17.79
2000/1/1,0:0:0,17.27
2000/1/1,0:0:0,17.44
2000/1/1,0:0:0,17.35
2000/1/1,0:0:0,17.18
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,17.53
2000/1/1,0:0:0,17.62
2000/1/1,0:0:0,17.79
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,17.62
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,17.62
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,17.62
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,17.62
2000/1/1,0:0:0,18.40
2000/1/1,0:0:0,18.14
2000/1/1,0:0:0,17.79
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,18.14
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,18.75
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,18.49
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,18.32
2000/1/1,0:0:0,17.79
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,17.79
2000/1/1,0:0:0,17.62
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,18.32
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,17.27
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,17.79
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,17.44
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,18.14
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,17.27
2000/1/1,0:0:0,17.35
2000/1/1,0:0:0,17.70
2000/1/1,0:0:0,17.62
2000/1/1,0:0:0,17.44
2000/1/1,0:0:0,17.70
2000/1/1,0:0:0,17.62
2000/1/1,0:0:0,17.35
2000/1/1,0:0:0,17.00
2000/1/1,0:0:0,17.35
2000/1/1,0:0:0,17.18
2000/1/1,0:0:0,17.18
2000/1/1,0:0:0,17.53
2000/1/1,0:0:0,17.70
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,18.14
2000/1/1,0:0:0,17.62
2000/1/1,0:0:0,18.14
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,18.14
2000/1/1,0:0:0,17.70
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,18.14
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,17.79
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,18.75
2000/1/1,0:0:0,18.14
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,18.14
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,18.67
2000/1/1,0:0:0,19.45
2000/1/1,0:0:0,18.49
2000/1/1,0:0:0,18.49
2000/1/1,0:0:0,19.72
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,19.45
2000/1/1,0:0:0,20.15
2000/1/1,0:0:0,20.07
2000/1/1,0:0:0,19.37
2000/1/1,0:0:0,18.93
2000/1/1,0:0:0,19.02
2000/1/1,0:0:0,19.19
2000/1/1,0:0:0,18.58
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,18.40
2000/1/1,0:0:0,17.70
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,19.28
2000/1/1,0:0:0,19.45
2000/1/1,0:0:0,18.40
2000/1/1,0:0:0,18.58
2000/1/1,0:0:0,18.49
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,17.97
2000/1/1,0:0:0,17.70
2000/1/1,0:0:0,17.70
2000/1/1,0:0:0,17.79
2000/1/1,0:0:0,17.53
2000/1/1,0:0:0,18.32
2000/1/1,0:0:0,18.75
2000/1/1,0:0:0,18.49
2000/1/1,0:0:0,18.49
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,18.05
2000/1/1,0:0:0,18.32
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,18.23
2000/1/1,0:0:0,17.53
2000/1/1,0:0:0,17.88
2000/1/1,0:0:0,17.79
2000/1/1,0:0:0,17.53
2000/1/1,0:0:0,16.92
2000/1/1,0:0:0,16.92
2000/1/1,0:0:0,16.83
2000/1/1,0:0:0,17.00
2000/1/1,0:0:0,17.09
2000/1/1,0:0:0,16.83
2000/1/1,0:0:0,16.92
2000/1/1,0:0:0,16.56
2000/1/1,0:0:0,16.48
2000/1/1,0:0:0,16.13
2000/1/1,0:0:0,16.13
2000/1/1,0:0:0,16.39
2000/1/1,0:0:0,16.30
2000/1/1,0:0:0,16.39
2000/1/1,0:0:0,16.30
2000/1/1,0:0:0,16.56
2000/1/1,0:0:0,16.56
2000/1/1,0:0:0,16.21
2000/1/1,0:0:0,16.39
2000/1/1,0:0:0,16.30
2000/1/1,0:0:0,16.56
2000/1/1,0:0:0,16.74
